neg,neu,pos,compound,title,label,timestamp
0,1,0,0,Fed unveils JackoMester to spook markets!,0,2022-10-12
0,1,0,0,He belongs here!,0,2022-10-12
0.329,0.671,0,-0.5319,THROWBACK MONSTER CRASH it was UK all along...,-1,2022-10-12
0,1,0,0,For the CPIooors,0,2022-10-12
0.23,0.77,0,-0.6334,"More shots fired at ""Mama Wood"" someone tell this ""regard"" she is one of us!",-1,2022-10-12
0,0.424,0.576,0.7777,Congratulations on the growth of our community!,1,2022-10-12
0,1,0,0,Inflation has peaked in June 2022 because slope of the curve has started decreasing. ( 4 data pts construction ),0,2022-10-12
0,1,0,0,Thoughts ?,0,2022-10-12
0,1,0,0,SEC: How do I report an entire country for insider trading?,0,2022-10-12
0.394,0.606,0,-0.5994,which one of you fuckers is this,-1,2022-10-12
0,1,0,0,"Who is the clown now, IJIM is the way 🤑",0,2022-10-12
0,1,0,0,Don’t gamble kids!,0,2022-10-12
0,0.762,0.238,0.3612,what trading OPTIONS for the first time feels like,1,2022-10-12
0,0.685,0.315,0.8328,Finally the market went my way. Probably gonna take it back like a vengeful ex girlfriend but today is a win!!!,1,2022-10-12
0,1,0,0,How f*k am I?? I did not close…,0,2022-10-12
0,0.845,0.155,0.0258,Day 1 of posting memes till I reach PDT,0,2022-10-12
0.079,0.921,0,-0.2023,"Royal Caribbean, Norwegian and carnival up 12%+ from lows, gonna buy calls in tourism/entertainment that hasn't yet shot up on their wake",-1,2022-10-12
0,1,0,0,Only $300 for unlimited inverse potential. Tempting…,0,2022-10-12
0,1,0,0,"10-11-22 SPY/ ES Futures, Apple and Tesla Daily Market Analysis",0,2022-10-12
0,1,0,0,My First Ten Bagger,0,2022-10-12
0,1,0,0,Analysts as regarded as Us apes.,0,2022-10-12
0.082,0.778,0.141,0.3008,"Did this with about $2-3k, took $2.5k profit too. Goal is >$25k so I can pay taxes and daytrade.",1,2022-10-12
0,1,0,0,Columbo Submits a Comment to the SEC,0,2022-10-12
0,1,0,0,Robinhood change maintenance requirement to 100% cash in a stock from one day to the next. Now i own them a 10K margin call. I need advice.,0,2022-10-12
0,0.66,0.34,0.9432,One of my best trades ever. Definitely the most satisfying since it dropped by 50% within an hour of selling my last contracts. I’m slowly learning that profit is better than the “moon or Wendy’s” mentality.,1,2022-10-12
0.239,0.761,0,-0.2235,"If you can't beat them, join them.",-1,2022-10-12
0,0.893,0.107,0.2023,"""I am not concerned by anything I see in the markets"" says US Treasury Secretary, Janet Yellen.",1,2022-10-12
0,0.685,0.315,0.3182,Bring back the bull market please,1,2022-10-12
0,0.704,0.296,0.6369,Pension funds have three days to remind him of their love,1,2022-10-12
0,1,0,0,Homeowners are the new bag holders,0,2022-10-12
0.535,0.465,0,-0.3182,CGC Loss Porn,-1,2022-10-12
0.263,0.59,0.147,-0.3716,"$24,000 loss in mutual funds... international funds, china funds ...not much but still hurts like a muther",-1,2022-10-12
0.169,0.645,0.185,0.0516,Dollar eases as risk turns higher on the session | Forexlive,0,2022-10-12
0.109,0.755,0.137,0.1697,Why Did Corporations All The Sudden Become So Greedy? And Why Is Stock Market Down 20% If There's Record Profits?,0,2022-10-12
0,1,0,0,Robinhood allows cats to trade according to their rules,0,2022-10-12
0.078,0.735,0.188,0.4019,"If you exclude ""volatile"" components of CPI like food, housing, energy, transportation, healthcare, apparel, and newspaper subscriptions, inflation is actually flat.",1,2022-10-12
0,1,0,0,Why the CPI report will be irrelevant.,0,2022-10-12
0,0.667,0.333,0.3612,Why is my brain like this,1,2022-10-12
0,0.545,0.455,0.3612,We like the stock.😎,1,2022-10-12
0,1,0,0,Stock market summary from past few weeks,0,2022-10-12
0,1,0,0,Cathie Woods,0,2022-10-12
0,0.826,0.174,0.5859,"Goldman Sachs says these ""cheap"" global stocks will win in the short and long term. What is your view?",1,2022-10-12
0,1,0,0,Sink or swim.,0,2022-10-12
0,1,0,0,Oh my gourd,0,2022-10-12
0.268,0.732,0,-0.296,tfw there's a wide spread with no liquidity,-1,2022-10-12
0,0.714,0.286,0.34,SPY Theta Burn Play going into CPI,1,2022-10-12
0.067,0.933,0,-0.3939,"Can’t hold this f*** in BBBY bag any longer , paper handed with ‘ONLY 16k loss’. I thought i’d be able retire early if it ever hits $200. FML , 7k left, what do i do to recoup my 80k loss ytd??",-1,2022-10-12
0.133,0.867,0,-0.3182,"some people are too prideful to post loss porn. 67% portfolio, $760k cost basis, intc leaps",-1,2022-10-12
0,1,0,0,Just to let you guys know,0,2022-10-12
0.439,0.561,0,-0.6908,My mommy is going to kill me…,-1,2022-10-12
0.411,0.589,0,-0.4201,More rigged than the market,-1,2022-10-12
0,1,0,0,OG,0,2022-10-12
0,0.698,0.302,0.5994,CPI: How was it? Super green after a historic one-day turnaround ✅,1,2022-10-12
0,1,0,0,Oh jheez i wonder why inflation is out of control…,0,2022-10-12
0,1,0,0,Rip the bandaid off,0,2022-10-12
0,1,0,0,All bets are in,0,2022-10-12
0.213,0.651,0.136,-0.3182,Who is a fan of 007' Aston Martin. Is it going to go bankrupt?,-1,2022-10-12
0,0.392,0.608,0.7351,Hope tomorrow is just as fun,1,2022-10-12
0,0.818,0.182,0.3489,"What a fun day! Couldn’t day trade, but still made money on weeklies 😬",1,2022-10-12
0,1,0,0,Financial Times: We can’t believe we’re writing this ...,0,2022-10-12
0,1,0,0,"What Are Your Moves Tomorrow, October 13, 2022",0,2022-10-12
0,1,0,0,Healthcare stocks,0,2022-10-12
0,1,0,0,I think Joe meant “a very slight erection is possible”,0,2022-10-12
0.486,0.514,0,-0.4291,Is this also a trap???,-1,2022-10-12
0,1,0,0,BUY HARDER,0,2022-10-12
0,1,0,0,Puts on Pfizer?,0,2022-10-12
0,0.693,0.307,0.4767,Proud 🌈🐻 cocked and loaded for CPI tomorrow,1,2022-10-12
0.359,0.641,0,-0.4215,The Useless sanctions are back again...,-1,2022-10-12
0,1,0,0,Fed discusses their new inflation tools at next FOMC,0,2022-10-12
0,1,0,0,Found a podcast where a CEO talks about her company getting hyped by Ryan Cohen 🐸🍦 tweet and GME rumors last year on WSB.,0,2022-10-12
0,1,0,0,Went balls deep full port on calls today ~$140k. I think atleast 2 out of 3 hit big.,0,2022-10-12
0.397,0.603,0,-0.6808,What the hell is going on with everything,-1,2022-10-12
0,1,0,0,Front page Wall Street Journal: Around 40% of politicians trade stock in agencies they oversee,0,2022-10-12
0,1,0,0,Bollinger band 🚨🥰🥰,0,2022-10-12
0,1,0,0,Live Feed Of SPY Today,0,2022-10-12
0.302,0.698,0,-0.3818,How to deal with each losing trade,-1,2022-10-12
0.383,0.564,0.053,-0.9022,"Top is in bitches, tomorrow going be red. Motherfuckers just buying out of fear or greed. Then again I’m always wrong do the opposite.",-1,2022-10-12
0.287,0.604,0.109,-0.5197,DOW NEW TREND COMING UP dont miss out you assholes,-1,2022-10-12
0,1,0,0,Time to Sell TSLA or Buy the Dip??,0,2022-10-12
0,1,0,0,Highest rank yet...,0,2022-10-12
0,1,0,0,"SPY nation, let’s ride",0,2022-10-12
0,1,0,0,How does Adobe prepare stocks they need to acquire Figma?,0,2022-10-12
0,1,0,0,Permabulls this past month,0,2022-10-12
0,1,0,0,"Daily Discussion Thread for October 13, 2022",0,2022-10-12
0,1,0,0,Selling everything,0,2022-10-12
0.157,0.638,0.204,0.0258,a true comeback story swung 40k in calls woke up negative 23k earned it all back on momentum plays,0,2022-10-12
0,0.88,0.12,0.128,U.S. Department of Defense is taking a look at the Lordstowns Motors ENDURANCE,0,2022-10-12
0.138,0.862,0,-0.485,"Sorry to put you on blast Swift_42690, but your post wasn't that popular and ppl need to see your reasoning for buying puts this morning (positions next page).",-1,2022-10-12
0,1,0,0,Bond yields today,0,2022-10-12
0.187,0.813,0,-0.4574,What happens to Stock Prices when the Fed Pivots? They crash by even more!,-1,2022-10-12
0,0.69,0.31,0.5574,Data shows AMC insiders got rich off retail traders,1,2022-10-12
0,1,0,0,Standard Lithium (SLI),0,2022-10-12
0,1,0,0,Pioneers used to ride these babies for miles,0,2022-10-12
0,1,0,0,Should i buy spy puts the day before cpi comes out?(aka tomorrow),0,2022-10-12
0,1,0,0,holding Put options after CPI,0,2022-10-12
0,1,0,0,My regarded end of year prediction,0,2022-10-12
0,0.414,0.586,0.4278,YOLO: A Philosophical Approach,1,2022-10-12
0,0.575,0.425,0.6633,HAPPY Q4. 2022 HAS BEEN A WILD RIDE,1,2022-10-12
0.111,0.889,0,-0.128,How would one go about making money from the impending railroad workers strike?,0,2022-10-12
0.406,0.594,0,-0.6249,What can be worst case scenario now?,-1,2022-10-12
0,0.598,0.402,0.5719,Been playing it safe. A few K here and few K there,1,2022-10-12
0,1,0,0,𝗜 𝗰𝗮𝗻𝘁 𝘄𝗮𝗶𝘁 𝗳𝗼𝗿 𝗮𝗻𝗼𝘁𝗵𝗲𝗿 𝘁𝗲𝗿𝗿𝗶𝗯𝗹𝗲 ͎𝗖͎𝗣͎𝗜͎ ͎ 𝗿𝗲𝗽𝗼𝗿𝘁 𝘁𝗼 𝗱𝗿𝗼𝗽.. 𝗧𝗵𝗮𝘁 𝘄𝗮𝘀 𝗳𝘂𝗻!,0,2022-10-12
0,1,0,0,"In the last 17 months, CPI came below estimates only once",0,2022-10-12
0,1,0,0,Tesla gains.. shall I hold until tomorrow close?,0,2022-10-12
0.659,0.341,0,-0.7003,JACKED TO THE TITS BITCHES,-1,2022-10-12
0,1,0,0,"Meta CEO Mark Zuckerberg debuts Meta Quest Pro VR headset that will cost $1,500",0,2022-10-12
0,1,0,0,Get that green out of here,0,2022-10-12
0,1,0,0,"What Are Your Moves Tomorrow, October 14, 2022",0,2022-10-12
0,1,0,0,Who here is shorting PayPal?,0,2022-10-12
0,1,0,0,Bullish on MCD,0,2022-10-12
0.236,0.671,0.093,-0.5994,"friendly reminder, it take 7 years to recover for 2000 dotcom crash, it take 5 years to recover for 2007/2008 crash, it take 1 year to recover for 2015 crash",-1,2022-10-12
0.421,0.579,0,-0.8402,"Same shit the next day again, come on guys we know you're fucked",-1,2022-10-12
0.383,0.617,0,-0.4767,Bought the open cpi fake news,-1,2022-10-12
0,1,0,0,Just in case y’all were wondering if there’s still bag holders,0,2022-10-12
0,0.476,0.524,0.5106,Some SPY fun today,1,2022-10-12
0,0.783,0.217,0.1695,Never forget the legend amid CPI heat,0,2022-10-12
0.087,0.672,0.241,0.598,Not scared of what’s to come. This guy is bringing the heat! I had no clue he was the 1987 champ!,1,2022-10-12
0,1,0,0,Meanwhile those who bought puts on PAYPAL💎💎✋🏼✋🏼🚀🚀,0,2022-10-12
0,1,0,0,$OMI -32% now,0,2022-10-12
0,1,0,0,"SPY 10 & 50 day MA Cross IN Q1-Q2, then it rolls down hill fast.",0,2022-10-12
0.246,0.754,0,-0.4466,The market bottoms when NO ONE wants to own stocks.,-1,2022-10-12
0,0.755,0.245,0.5023,"Which one of you did this? United health group up 10,000%",1,2022-10-12
0,1,0,0,Put holders today,0,2022-10-12
0,0.585,0.415,0.4278,2k YOLO on SARK calls,1,2022-10-12
0.243,0.473,0.284,0.1531,I love watching the market shit 400 points in a minute,0,2022-10-12
0,1,0,0,The Daily Life of Technical Anal-ysts,0,2022-10-12
0.132,0.772,0.096,-0.25,"Our auditors, you know, the ones that are supposed to have highest ethics and integrity, been cheating on ethics exams of all things",-1,2022-10-12
0,1,0,0,If ever FED pivot it will be short lived!,0,2022-10-12
0,1,0,0,Reverse Cramer 14 Pop list (bubble break)?,0,2022-10-12
0,1,0,0,Where do you think we are in the market now?,0,2022-10-12
0,0.341,0.659,0.7003,Let me enjoy my growth.,1,2022-10-12
0,1,0,0,Uber Puts,0,2022-10-12
0,1,0,0,Will I be able to pull myself out? Tune in next week to find out.,0,2022-10-12
0,1,0,0,Mark your calendars Chicagoland apes,0,2022-10-12
0,0.508,0.492,0.4404,Good Buy 📈 or Goodbye👋?,1,2022-10-12
0,1,0,0,CPI hotter than expected at 8.2% vs forecasted 8.1%,0,2022-10-12
0,1,0,0,So Jim just called the bottom on $BB. Inverse Cramer ETF fund money incoming💰💸📈,0,2022-10-12
0.128,0.872,0,-0.2263,Wow.. $GRPN trading at Zero dollar market cap if you exclude it SUMP stake...,-1,2022-10-12
0,0.87,0.13,0.34,"Sleep Tight Bros: ""Since 1993, all of the S&P 500's gains have occurred outside regular trading hours""",1,2022-10-12
0.538,0.462,0,-0.5423,"Horrible week, til today.",-1,2022-10-12
0,1,0,0,Eterna Therapeutics Inc,0,2022-10-12
0,0.515,0.485,0.5719,Need reassurance its going to be ok.,1,2022-10-12
0,1,0,0,8.2% Inflation Prediction - didn't have time to post it - actual 8.2%,0,2022-10-12
0,0.625,0.375,0.34,SPY swing play for CPI,1,2022-10-12
0,1,0,0,Can you start a GoFundMe for 10 dollars? Really need this rn (Short tomorrow + Brit),0,2022-10-12
0,1,0,0,What’s everyone’s plan for NFLX next week?,0,2022-10-12
0,1,0,0,The pal Buffett spitting some advice from the backseat for you bagholders.,0,2022-10-12
0,1,0,0,US CPI,0,2022-10-12
0,1,0,0,Light it up Powell,0,2022-10-12
0,1,0,0,started with $500 yesterday... WMT puts and now swinging WMT calls,0,2022-10-12
0,1,0,0,So I got caught with my after hours trading still on and the company announced a split. I’ve been holding for a few days since then but now I’m thinking if I should go ahead and jump ship or ride the wave,0,2022-10-12
0,1,0,0,"Load up your bags boys, MVIS is mooning soon!",0,2022-10-12
0,1,0,0,DD on NVDA,0,2022-10-12
0.322,0.678,0,-0.2263,Class Action Lawsuit against PYPL,-1,2022-10-12
0,1,0,0,YOY inflation,0,2022-10-12
0,1,0,0,SPY Call holders right now:,0,2022-10-12
0,0.545,0.455,0.3612,Looking like Ronald McDonald 🤡,1,2022-10-12
0.178,0.822,0,-0.3818,"Bank of America said US economy will soon start losing 175,000 jobs a month",-1,2022-10-12
0.237,0.763,0,-0.4767,When your calls and puts are both green. . . Is it broken?,-1,2022-10-12
0.329,0.143,0.529,0.34,I won loss porn,1,2022-10-12
0.206,0.645,0.149,-0.34,"Trading Fed treasury notes is now a WallStreetBet. We Financial Advisors now. ""Yellen Worries Over Loss of ‘Adequate Liquidity’ in Treasuries""",-1,2022-10-12
0.21,0.79,0,-0.3382,CPI: 8.2% instead of 8.1% expected. SPY touches a new low!,-1,2022-10-12
0.367,0.633,0,-0.4404,When my SPY puts expire worthless.,-1,2022-10-12
0.166,0.699,0.135,-0.2263,Had to repost with the name covered but iykyk. Made this pic in the good old days when I thought this was bad 🥲,-1,2022-10-12
0,1,0,0,For those of you who don't believe in the inverse Cramer ETF,0,2022-10-12
0,1,0,0,how it started how it's going,0,2022-10-12
0,0.791,0.209,0.4404,Big Thanks for the WSJ for Revealing this Line Up of FUCKERY,1,2022-10-12
0,0,1,0.34,Ha,1,2022-10-12
0,1,0,0,What to do now?,0,2022-10-12
0,1,0,0,BuT tHe FeD hAs To PiVot..... 100 BP here we come,0,2022-10-12
0,1,0,0,Feds bailing out!,0,2022-10-12
0,0.823,0.177,0.4215,Spy puts 🤦🏾‍♂️ … I have until the end of the month for a rug pull lol,1,2022-10-12
0,0.605,0.395,0.504,Why? Can you explain me? Thanks,1,2022-10-12
0.068,0.932,0,-0.2433,I found the reason why we bounced so fucking hard. Robinhood was telling us all along.. 🤦‍♂️ ATH confirmed on the five year chart.. it was so obvious noobs.,-1,2022-10-12
0.123,0.877,0,-0.2732,What low valuation companies do you think will be bought out and acquired in the future?,-1,2022-10-12
0,0.825,0.175,0.1779,"As a UK resident, someone hold me. Or adopt me.",0,2022-10-12
0,1,0,0,180 degree turnaround,0,2022-10-12
0,1,0,0,Ain't happening dude...,0,2022-10-12
0,0.417,0.583,0.4215,Bulls stay gaining,1,2022-10-12
0.315,0.685,0,-0.3182,made money and then lost it,-1,2022-10-12
0,0.545,0.455,0.3612,WSB lurkers be like:,1,2022-10-12
0,1,0,0,My last $35.,0,2022-10-12
0,0.884,0.116,0.4404,Imagine being paid 20% of profit and 2% of AUM to hold long tech stocks and still underperform the S&P during a bull run...,1,2022-10-12
0,1,0,0,Twtr Run?,0,2022-10-12
0,1,0,0,Spy puts almost wrecked me,0,2022-10-12
0,1,0,0,All part of the plan. Really.,0,2022-10-12
0,1,0,0,The only hedge you need,0,2022-10-12
0,1,0,0,So about that CPI report...,0,2022-10-12
0,1,0,0,Will you buy Tesla and give money for Elon to purchase Twitter or you would rather buy Twitter and get money from Elon ?,0,2022-10-12
0,1,0,0,CRAMER favourite 14 stocks list below,0,2022-10-12
0,1,0,0,4D chess,0,2022-10-12
0,1,0,0,Puts on Google,0,2022-10-12
0,1,0,0,BBBY Bonds restructuring - The thing you do before bankruptcy,0,2022-10-12
0,1,0,0,SPX Down to --> 2.950 by Mid March 23,0,2022-10-12
0.254,0.56,0.187,-0.2695,Oops. Should I throw in my whole Walmart check tmrw!?! Haha fuck.,-1,2022-10-12
0.179,0.821,0,-0.1877,Never even had a chance. I will never recover from this.,0,2022-10-12
0,1,0,0,Why did DB rocket up at 10/13 market open when everything else dropped? CS almost the same?,0,2022-10-12
0,1,0,0,King Chad at it again,0,2022-10-12
0,0.851,0.149,0.2732,"this is how the market gets you, looks friendly but it's waving goodbye",1,2022-10-12
0,0.847,0.153,0.4404,I have asked my interns to just make up 1 reason of why CPI was good news for investors,1,2022-10-12
0,1,0,0,UK's Bailey burns his bond market,0,2022-10-12
0,1,0,0,Threw my last $20 in a SPX call,0,2022-10-12
0,1,0,0,SPY Puts,0,2022-10-12
0.214,0.536,0.25,0.1027,I'm too mentally fatigued to feel anything lol,0,2022-10-12
0,1,0,0,HomeBUILDERS are the new bagholders. (Stolen from that other guy),0,2022-10-12
0.133,0.867,0,-0.3182,Some random person gave me 30K to trade on their stock account and I lost it all.,-1,2022-10-12
0.203,0.797,0,-0.3167,Is anyone else very anxious about this upcoming CPI report?,-1,2022-10-12
0.259,0.741,0,-0.1027,Time to Pay the Piper,0,2022-10-12
0,1,0,0,Pound rallies on UK budget U-turn speculation,0,2022-10-12
0,1,0,0,"Daily Discussion Thread for October 12, 2022",0,2022-10-12
0,1,0,0,401K time,0,2022-10-12
0.052,0.897,0.052,0,"Patriot Drills 104.5 m of 0.97% Li2O and 61.9 m of 1.42% Li2O, and Extends Strike Length of Mineralization to 2.2 km at the CV5 Pegmatite, Corvette Property, Quebec DD",0,2022-10-12
0,1,0,0,H&S JPM 5min chart today,0,2022-10-12
0,0.467,0.533,0.6908,i have learned to accept these wise words,1,2022-10-12
0.11,0.792,0.097,-0.0935,Threw 240 at these FDs then Started watching anime came back to this x16 bagger wish I put more in the recession is priced in,0,2022-10-12
0,1,0,0,Stonks 🚀 🌚,0,2022-10-12
0,1,0,0,Valerie Gastaldy's view on the S&P500.,0,2022-10-12
0,0.915,0.085,0.4199,Vix dropped sharply after +4% cpi announcement! In normal circumstances vix should be flying through the roof after a news like that. I’m thinking it’s sign of a reversal. What are your thoughts?,1,2022-10-12
0.73,0.27,0,-0.4019,Financial Problems,-1,2022-10-12
0.041,0.899,0.06,0.2023,"With Hang seng making multi decade lows and never having surpassed 2007 lows,are hong kong equities a buy? remember covid lockdowns should probably go away last year with Xi in place for his third term and economic growth being priority numero uno.",1,2022-10-12
0,1,0,0,TQQQ seeking bottom,0,2022-10-12
0,1,0,0,CPI 8.2 - Trading today,0,2022-10-12
0,1,0,0,"8.5k Index Puts Update. $9,200–>$18,500 single day 🔥",0,2022-10-12
0,0.571,0.429,0.9413,"Spy Puts for the win with CPI. Thanks bulls, small win but win non the less. Got back in with profits at peak bounce today. 🙏🏻",1,2022-10-12
0,1,0,0,Puts on Retail - Thursday at the Mal,0,2022-10-12
0.298,0.702,0,-0.6876,Calling it now! Priced in for everything bad! Tomorrow is Green AF!!!!,-1,2022-10-12
0.216,0.64,0.144,-0.2263,The long-term case of why PayPal is in significant trouble,-1,2022-10-12
0,0.844,0.156,0.5719,All red today - but the Hyper Efficient Market has the new cheap workers for MCD and Dominos Pizza already priced in.,1,2022-10-12
0,0.855,0.145,0.2168,Bank earnings tomorrow how is everyone feeling about this ? Puts or calls ?,1,2022-10-12
0.368,0.632,0,-0.5423,If bad cpi = homeless for me. 🥹😀🪦🪦💀💀,-1,2022-10-12
0,1,0,0,-19k on Googl weeklies fug,0,2022-10-12
0,1,0,0,The Fed has raised rates 3% in a row. Yet the CPI was just released at 8.2% and instantly NDX futures fell 2%. How much do you guys think the Fed will raise rates in the next one?,0,2022-10-12
0,0.844,0.156,0.34,If you randomly received a little over 12k what would be your play right now?,1,2022-10-12
0,1,0,0,25th Hour (2002) - Event Trading OEX Contracts Scene. This is Wallstreetbets Waiting On CPI Results.,0,2022-10-12
0,1,0,0,I logged into my account and it only shows this,0,2022-10-12
0,1,0,0,It’s that time of day again,0,2022-10-12
0,0.71,0.29,0.5686,Wendy's! One of the most popular meme stocks on WSB! 🤣,1,2022-10-12
0,0.161,0.839,0.6369,"Please red, thanks.",1,2022-10-12
0,1,0,0,a lil intraday switcheroo,0,2022-10-12
0.228,0.569,0.203,-0.0772,"I bought the rip, now I feel like Elon - Buyers regret",0,2022-10-12
0,0.692,0.308,0.3732,Want to know why the housing market will not crash?,1,2022-10-12
0,1,0,0,Anybody writing options??,0,2022-10-12
0,0.876,0.124,0.34,Kroger is in talks to merge with Albertsons per Bloomberg. Do you think this is a pricing power play? 😕,1,2022-10-12
0,1,0,0,I have $125 to throw away... what put should I buy? or should i just burn the money?,0,2022-10-12
0,0.588,0.412,0.6369,whats the best stock app out there..?,1,2022-10-12
0,1,0,0,Hahahahhahahahaha 5,0,2022-10-12
0.718,0.091,0.191,-0.7003,Yolo gone wrong. Cut losses ?,-1,2022-10-12
0,0.87,0.13,0.128,Alright guys my first YOLO.. not much but enough for me,0,2022-10-12
0,1,0,0,Customized visual / audio feedback system in the trading room for market conditions?,0,2022-10-12
0,0.541,0.459,0.5267,Quick Gain $7k in 2 minutes,1,2022-10-12
0.211,0.789,0,-0.34,Accidentally bought calls at 7:30am when I meant to buy puts,-1,2022-10-12
0,1,0,0,Facebook/MetaPlatform's Potential Revenue Guidance Today Afterhours,0,2022-10-12
0,1,0,0,The current state of financial markets,0,2022-10-12
0,1,0,0,to the moon..,0,2022-10-12
0,1,0,0,How not to invest. -$12k >> Includes Positions,0,2022-10-12
0,1,0,0,The long term degenerate fund,0,2022-10-12
0,0.744,0.256,0.3412,"Don't worry boys, he's got it under control",1,2022-10-12
0,1,0,0,just stay for a little bit,0,2022-10-12
0,1,0,0,CPI TIME,0,2022-10-12
0,1,0,0,checking my portfolio after liz truss’s mini budget,0,2022-10-12
0,1,0,0,Apes after yolo’ing lifesavings,0,2022-10-12
0,0.517,0.483,0.4215,Have a nice day guys,1,2022-10-12
0,1,0,0,"Daily Discussion Thread for October 11, 2022",0,2022-10-12
0,0.323,0.677,0.6369,"With Love, Jerome",1,2022-10-12
0,1,0,0,I’m still in VERU,0,2022-10-12
0,0.408,0.592,0.7003,Credit Suisse Experiencing Wealth Client Withdrawals,1,2022-10-12
0,1,0,0,Do we go down???,0,2022-10-12
0.085,0.691,0.223,0.5255,Picture of a Man on the Verge of a Nervous Breakdown..If you see a Man Looking Like this Call 911 for some Help!,1,2022-10-12
0,1,0,0,yes...,0,2022-10-12
0,1,0,0,redpill me on the market,0,2022-10-12
0,1,0,0,New Cramer hit list just dropped,0,2022-10-12
0,1,0,0,waiting on 830am like...,0,2022-10-12
0,1,0,0,Which one of you is this?? Legendary.,0,2022-10-12
0,1,0,0,Actual photos of a WSB “Ape”,0,2022-10-12
0.315,0.685,0,-0.3182,Loss Porn for the Ape Squad,-1,2022-10-12
0.473,0.527,0,-0.4003,Apes goin’ crazy now!,-1,2022-10-12
0,1,0,0,Anybody else have SPY Puts today? 😒,0,2022-10-12
0.318,0.682,0,-0.4215,What will happen to e-commerce during recession?,-1,2022-10-12
0,1,0,0,Not much but it’s mine (down 50k so far),0,2022-10-12
0,1,0,0,Are you still holding BBBY?,0,2022-10-12
0,1,0,0,Cramer is that you?,0,2022-10-12
0,1,0,0,CPI 8.2% for the month of September (vs 8.1% expected),0,2022-10-12
0,1,0,0,Chris Christie must have went heavy on BBBY,0,2022-10-12
0.219,0.781,0,-0.4215,JUST IN: ECB President Christine Lagarde says Europe isn’t in a recession.,-1,2022-10-12
0,1,0,0,New Robinhood logo,0,2022-10-12
0,1,0,0,Down 25% then up 1%,0,2022-10-12
0,1,0,0,2DAMOON was taken,0,2022-10-12
0,1,0,0,I don't see why not.,0,2022-10-12
0.173,0.827,0,-0.3182,"Guess I’m in the Loss Porn club now boys, where do I sit?",-1,2022-10-12
0,1,0,0,Car dealers are the next to fall,0,2022-10-12
0,0.741,0.259,0.2732,I have $5k to yolo tommorow need advice,1,2022-10-12
0.219,0.781,0,-0.4215,UK economy on brink of recession as it shrinks in August,-1,2022-10-12
0,1,0,0,Alll in the 🌈 way 🧸,0,2022-10-12
0.444,0.556,0,-0.4939,GTII is a ticking time bomb,-1,2022-10-12
0.375,0.625,0,-0.5859,Anyone else get drunk at the bar and make a mistake,-1,2022-10-12
0,0.514,0.486,0.4278,BBBY 2024 BONDS YOLO,1,2022-10-12
0,1,0,0,3500$ into $370 Oct 14th Calls. Let’s go!,0,2022-10-12
0,0.707,0.293,0.4404,2022-10-13 Better Tasting Crayons (Mathematically derived options plays),1,2022-10-12
0,1,0,0,The Money Game,0,2022-10-12
0,1,0,0,Here we go again,0,2022-10-12
0,1,0,0,Activision will receive antitrust decision from EU and US regulators on November 8th,0,2022-10-12
0,1,0,0,Bulls right now,0,2022-10-12
0,0.654,0.346,0.6486,"TSM Reports Record Profit, Gains Exemption From U.S. Chip Curbs on China",1,2022-10-12
0,0.828,0.172,0.4404,Sold at .63 a contract for 3.5k profit. Was down 1.8 this morning. Check previous post 🫡,1,2022-10-12
0,1,0,0,Dare Bioscience,0,2022-10-12
0,1,0,0,Buy The Dip,0,2022-10-12
0.38,0.38,0.241,-0.2732,$SPY is a straight up savage.,-1,2022-10-12
0,1,0,0,So what the F happened today?,0,2022-10-12
0,1,0,0,It’s Economics dude!,0,2022-10-12
0,1,0,0,Any Wendy's openings?,0,2022-10-12
0,1,0,0,tqqq straddles?,0,2022-10-12
0,1,0,0,Every time...,0,2022-10-12
0,1,0,0,You have three days to get out.,0,2022-10-12
0,1,0,0,𝗦𝗨𝗣𝗘𝗥 𝗙🍹𝗖𝗞𝗕𝗢𝗬 𝗕𝗥𝗢𝗧𝗛𝗘𝗥,0,2022-10-12
0.419,0.581,0,-0.5574,Can we ban this regard already?,-1,2022-10-12
0,1,0,0,So What Actually Happened at 9:47AM this morning to cause the reversal?,0,2022-10-12
0,0.628,0.372,0.7964,"ordered spy put at 535 noontime Thursday with a 100% gain automatic close, I'm happy",1,2022-10-12
0,0.448,0.552,0.5719,Theta Gang Wins Again,1,2022-10-12
0,1,0,0,I got ear the GOV. was buying iodine tabs,0,2022-10-12
0.347,0.653,0,-0.1513,This is very serious.,0,2022-10-12
0,1,0,0,Update: TIFU by consenting,0,2022-10-12
0,1,0,0,Michael Burry makes public his thoughts on Warren Buffett and Apple from 1999.,0,2022-10-12
0,1,0,0,It's called technical rebounce,0,2022-10-12
0,1,0,0,Generational Market Move,0,2022-10-12
0.577,0.423,0,-0.6249,Words spoken before disaster:,-1,2022-10-12
0,1,0,0,CPI Predictions?,0,2022-10-12
0,1,0,0,"Twitter thread on short squeeze cults from Dan Olson, creator of the Line Goes Up documentary",0,2022-10-12
0,1,0,0,ICAGY,0,2022-10-12
0,1,0,0,Bank of England 3 days,0,2022-10-12
0.277,0.723,0,-0.3182,Lost it all (for the third time),-1,2022-10-12
0,0.684,0.316,0.5719,How apes come up with all their excellent DD,1,2022-10-12
0,1,0,0,Yellen: we haven't seen any indications of financial instability in our markets.,0,2022-10-12
